fullVisitorId,date,revenue
9677387117802304062,20161010,37.0
8199856575540889245,20161010,24.0
6308646723674618646,20161010,196.0
3661025118116340193,20161010,309.0
5563434694269548184,20161010,97.0
4730946449578884508,20161010,84.0
4374634500110118515,20170426,44.0
6904415728032094280,20170426,38.0
4688701882146101937,20170426,420.0
9804901099323555269,20170426,19.0
5646360372391287672,20170426,48.0
0822495892296986655,20170426,46.0
0197640110870848557,20170426,113.0
1036690457275487671,20170426,31.0
9280768891345910775,20170426,28.0
5905742207313149106,20170426,51.0
5088165134523935332,20170426,598.0
2969957690756250633,20170426,539.0
9441031549900042682,20170426,414.0
5864660038605471307,20170426,27.0
410486793212449872,20170426,45.0
9964295350119415430,20170426,421.0
3228241194785096593,20170426,65.0
5106751521300969299,20170426,62.0
3968491800779817451,20170426,26.0
7886298582663945846,20170426,27.0
9450483833307402164,20170426,28.0
1459034960484063296,20170426,68.0
0412089515434398683,20170426,91.0
9841406679261096518,20170426,54.0
9263433725589070912,20170426,85.0
1441816679922276355,20170426,119.0
1202230602124911940,20170426,45.0
8235813332821262003,20170426,16.0
9280768891345910775,20170426,63.0
7541330018561344090,20170426,89.0
8835920502090073411,20170426,72.0
4141333459906653821,20170426,141.0
4097726222333390216,20170426,54.0
7548511681521037018,20170426,272.0
4903884643114924879,20170426,34.0
7900214462329441890,20170426,55.0
1436571442090178657,20170426,30.0
9067286853388783670,20170426,98.0
5612437440954478769,20170426,94.0
8197879643797712877,20170426,686.0
1852649172317720042,20170426,46.0
5286140759452921849,20170426,68.0
0608915197735218105,20170728,110.0
7745913892709272663,20170728,14.0
7111968133200925943,20170728,106.0
9905174730865679854,20170728,57.0
9374732127201012465,20170728,23.0
5232863160454746212,20170728,17.0
5215840735346366486,20170728,108.0
0097371986665596420,20170728,49.0
0349598333236458498,20170728,45.0
2155115683587711916,20170728,30.0
217143916288493658,20170728,41.0
7166449056011989823,20170728,29.0
4920953157538129017,20170728,12.0
1005326553546138067,20170728,79.0
1053771337658446740,20170728,24.0
5199370466032130686,20170728,101.0
8899113493615355633,20170728,54.0
0318476411656972479,20170728,37.0
856273082667959194,20170728,38.0
4175693739550513271,20170728,64.0
5215840735346366486,20170728,223.0
8825602309761363794,20170728,202.0
4540509568993725359,20170728,97.0
9521438372294298977,20170728,47.0
240359488343865855,20170728,27.0
6373565169411439679,20170728,13.0
9240425877262756231,20170728,106.0
3036945143044651672,20170728,19.0
3303034042373276972,20170728,61.0
1459959210477445011,20170728,52.0
0702289726935404752,20170728,1268.0
085319952392271706,20170728,86.0
9832163989743197601,20170728,56.0
587886297354228717,20170728,30.0
0853682097133967435,20170728,164.0
6827945352712857729,20170728,19.0
9737166459620980047,20170728,66.0
2616271879571385041,20170728,94.0
9673964860189487919,20170728,30.0
9417857471295131045,20170728,875.0
9879056257140317872,20170728,71.0
2969418676126258798,20170728,552.0
9578964619917220172,20170618,23.0
0099448207973363509,20170618,18.0
3456917496701100082,20170618,15.0
5520985287231906451,20170618,80.0
9652788542912871580,20170618,55.0
5379904968575020585,20170618,34.0
2907313716699844462,20170618,17.0
2801809770400921777,20170618,31.0
9220624765783417577,20170618,20.0
840085197489168186,20170618,29.0
6722355366831429055,20170618,67.0
597489337358394308,20170618,39.0
7039798105038339894,20170618,23.0
0306177142313155903,20170618,34.0
0973548621648537135,20170618,41.0
2573691084209115534,20170618,45.0
2940621972871301246,20170618,75.0
2623046443543317941,20170618,354.0
924091465796731445,20170618,55.0
0365800323147392278,20170618,53.0
9786438806019918915,20170618,67.0
0968815662109493799,20170618,919.0
5341224124331711899,20170618,103.0
7334131787094252765,20170618,70.0
0987573170837695929,20170618,393.0
1340775031836194924,20161003,36.0
4474580511359381331,20161003,1700.0
6566774307338072036,20161003,183.0
8867685262588027601,20161003,45.0
3039060719981952485,20161003,199.0
1639589047263376521,20161003,37.0
1441088421575117685,20161003,22.0
1143734033169248522,20161003,23.0
3214855097545291726,20161003,26.0
5887849058822875277,20161003,50.0
6849604863010168468,20161003,179.0
5404315968522337707,20161003,10.0
4133979497741500741,20161003,43.0
9631204932882122975,20161003,72.0
4800011549087110136,20161003,266.0
1102143761289282826,20161003,18.0
4362809979067745350,20161003,216.0
0147601968852145702,20161003,544.0
0777922178356486144,20161003,57.0
4615176639539455551,20161003,66.0
3188368730358313533,20161003,196.0
665690697485420563,20161003,655.0
4339833158630561552,20161003,62.0
3503177740835852213,20161003,20.0
368179555131058914,20161003,20.0
7874937204637644327,20161003,9.0
3033366073043100694,20161003,127.0
1786848071715293136,20161003,26.0
5996951375887709557,20161003,416.0
662174499954069675,20161003,29.0
698203322681818933,20161003,96.0
429905913707585380,20161003,209.0
0567269899914580234,20161003,39.0
6453870986532490896,20161003,199.0
4213215348568298607,20161003,686.0
2286438402554934622,20170119,19.0
2591017631506070831,20170119,23.0
1853598182868352688,20170119,20.0
9944482549138933048,20170119,123.0
9974461982959135812,20170119,24.0
3307727541454538037,20170119,21.0
3246079438339709804,20170119,15.0
7638200261989402480,20170119,433.0
4888401942405274345,20170119,75.0
7477203212403257765,20170119,11.0
9866199972997605138,20170119,16.0
6958136256460936943,20170119,258.0
0579326161967924544,20170119,25.0
0134817585377058947,20170119,152.0
7263427657913895507,20170119,160.0
8376588599505232518,20170119,83.0
1758403603414007957,20170119,39.0
2936634930290678437,20170119,26.0
2499318985403227459,20170119,184.0
0950533423538162266,20170119,27.0
5483011806347502134,20170119,31.0
7908882748835077246,20170119,37.0
8343235523660453315,20170119,65.0
0308396243566145332,20170119,46.0
3765491629047320813,20170119,24.0
9096520761663761535,20170119,1037.0
5309710556175093157,20170119,81.0
7843562488071473206,20170131,118.0
2077293997030984346,20170131,14.0
7292983953762980102,20170131,562.0
8485421393652582878,20170131,553.0
925490504455490197,20170131,50.0
4174008402411981050,20170131,60.0
3404435547562826616,20170131,34.0
5915583521852915302,20170131,10.0
3674071642665354067,20170131,72.0
6841461972455474576,20170131,60.0
61892085087294527,20170131,32.0
527903113421923907,20170131,166.0
8580690454272378006,20170131,60.0
9478362596934369742,20170131,33.0
1442096132173976146,20170131,12.0
1029323150011228171,20170131,47.0
6415113611963925053,20170131,12.0
9898247421236738052,20170131,159.0
9433643728318784543,20170131,89.0
9002953633143515508,20170131,44.0
9541870086630790426,20170131,20.0
5609577776870095596,20170131,78.0
5480128586099490735,20170131,64.0
4166421942719145577,20170131,121.0
2020115174591875878,20170131,414.0
480683872448243932,20170131,75.0
5368975563333608262,20170131,28.0
870106544594907327,20170131,200.0
6824514473807635978,20170131,81.0
4647505914839180188,20170131,36.0
9519453598438934808,20170131,184.0
6514103813474537949,20170131,65.0
6569964390858147530,20170131,504.0
4821028877021679125,20170131,49.0
6525565523346061607,20170131,22.0
820434232211333013,20170131,19.0
6147396474895233852,20170131,901.0
8436426603099391262,20170131,821.0
4132432278764632576,20170131,3014.0
8392868908637772371,20161025,104.0
0134543573456503980,20161025,98.0
8583598676172207843,20161025,62.0
5297648994750515922,20161025,40.0
7631154109847654517,20161025,26.0
0327221397987539071,20161025,19.0
2074164338647079047,20161025,29.0
4498676906009083606,20161025,20.0
6534072871355441186,20161025,58.0
8236596587023469511,20161025,22.0
3622534010088332289,20161025,18.0
6261546303371333008,20161025,34.0
859841055771352512,20161025,53.0
4239705522923408446,20161025,38.0
758865850483706593,20161025,89.0
5638681280210708810,20161025,243.0
911835760713815281,20161025,161.0
7368511822757432980,20161025,27.0
8521375068739461151,20161025,24.0
6453115802386795978,20161025,197.0
2572622395987147933,20161025,101.0
9086408578145100131,20170304,71.0
5317791335633090472,20170304,9.0
517644101045776450,20170304,29.0
9310312423239347353,20170304,25.0
6615374904571614092,20170304,19.0
1456483801391424106,20170304,9.0
5789628268074280391,20170304,53.0
0352372860744696733,20170304,60.0
4325998729164340055,20170304,25.0
9461228084210317849,20170304,48.0
2176646646506183832,20170304,11.0
9878983280738866304,20170304,38.0
5560297984999378584,20170304,39.0
0301972032250850193,20170304,20.0
0134817585377058947,20170304,134.0
3448427623331794940,20170304,23.0
3293157709434919719,20170304,64.0
9457104387096900889,20170304,255.0
7561014297963838461,20170304,139.0
0705304092514331716,20170304,32.0
2060318762356474784,20170304,13.0
4359929883683645809,20170304,199.0
1058233783721857141,20170304,54.0
2396848817613598114,20170304,1224.0
4983264713224875783,20170304,1576.0
5526675926038480325,20170304,1938.0
8363178793377014434,20170301,32.0
1048387524675825671,20170301,59.0
4009285433489388850,20170301,59.0
3230704866307301165,20170301,64.0
1675106320886128979,20170301,38.0
3795540402118336665,20170301,24.0
0315387128062353822,20170301,48.0
2704783568833269551,20170301,65.0
0303985457220103186,20170301,20.0
269585902888060045,20170301,67.0
513403330506317388,20170301,850.0
4139848480858316330,20170301,22.0
3548098454979179257,20170301,58.0
8955934640424753724,20170301,33.0
2430203632291905757,20170301,27.0
054330779667294142,20170301,39.0
6453115802386795978,20170301,138.0
8007463966328729062,20170301,25.0
205892253400268407,20170301,50.0
7034911966127672083,20170301,50.0
1108749937026114251,20170301,177.0
60637300837021971,20170301,37.0
0116189328741483178,20170301,69.0
0594824422792523749,20170301,184.0
0806705536235074744,20170301,31.0
5789730670483285107,20170301,94.0
939859150591422942,20170301,148.0
1519633874284190334,20170301,45.0
4928238772423642345,20170301,369.0
6067716449743001995,20170301,227.0
1814166460229302850,20170301,1189.0
2620101459148830872,20170301,70.0
1494235640064680515,20160821,42.0
6845776877174113141,20160821,232.0
1293569204679360479,20160821,89.0
589967396396729491,20160821,45.0
4974254351327528783,20160821,28.0
5922085116209926580,20160821,30.0
6359850382571142987,20160821,29.0
0835962005317531436,20160821,332.0
4752092158330591703,20160821,211.0
0568624962920879221,20160821,79.0
5478724114712597508,20160821,67.0
8490904732170914595,20160821,50.0
5575489198519963160,20160821,268.0
6232735730122462618,20160821,284.0
3427485014990856593,20160821,69.0
3733262874048407850,20160821,44.0
3684045780508318181,20160821,315.0
87422696443112888,20160821,122.0
9894955795481014038,20160821,93.0
9894955795481014038,20160821,216.0
5991914528247415327,20160821,41.0
5014282614993129658,20160821,21.0
2354233403550713612,20160821,123.0
803888563485194008,20161007,38.0
2287637838474850444,20161007,178.0
4318859395681595778,20161007,24.0
247764274628455945,20161007,28.0
9767254351346198956,20161007,5.0
0563490046617768162,20161007,355.0
457499068268843030,20161007,22.0
7524696809408974105,20161007,39.0
2935533769478541529,20161007,21.0
1710046532262949205,20161007,172.0
4322762657980853938,20161007,325.0
8835299295328484368,20161007,37.0
327132720272185354,20161007,31.0
919860429022748291,20161007,51.0
9085030584269619160,20161007,48.0
2575256090311301096,20161007,99.0
7557284395994307792,20161007,21.0
7926818431252952072,20161007,203.0
4279722686753943026,20161007,127.0
0150031486512354806,20161007,448.0
3462392387008560211,20161007,12.0
2061376708156621667,20161007,59.0
3345163376310988493,20161007,268.0
8841710222631357512,20161007,20.0
944470022176466998,20161007,37.0
2133819475658322913,20161007,124.0
6917105928775421626,20161007,18.0
8750540969678184280,20161007,224.0
9322809355317505593,20161007,78.0
8447888804841685731,20161007,65.0
8713287602878065062,20161007,16.0
8317551596049231910,20161007,46.0
4224696907303131562,20161007,113.0
9783175008050479221,20161007,46.0
7731550683138800842,20161007,47.0
5361867695189880188,20161007,48.0
1664525507644438639,20161007,171.0
2509610432440596099,20161007,61.0
2706961341001088633,20161007,420.0
5802825037906535413,20170329,21.0
5133756446972235146,20170329,30.0
8410353231365247459,20170329,82.0
3135132394776964687,20170329,33.0
6152097881625473469,20170329,16.0
7390358029425621068,20170329,6.0
4997974283801871350,20170329,95.0
4618841741549642814,20170329,33.0
1817098361006619114,20170329,28.0
2625954590881807574,20170329,74.0
246073136702899889,20170329,44.0
4864955477576534285,20170329,61.0
7626008159205100378,20170329,65.0
0955218036984949713,20170329,1370.0
4835082938415020542,20170329,205.0
7579284721829818358,20170329,88.0
707924884126013523,20170329,33.0
1534151826446645196,20170329,419.0
9377429831454005466,20170329,70.0
5844499585021930653,20170329,54.0
5943213990126954437,20170329,14.0
0603507101721972238,20170329,40.0
4602383891226401804,20170329,890.0
5926882558735267837,20170329,114.0
1997243885876089475,20170329,292.0
2958670304005364003,20170329,18.0
7323947562520019941,20170329,8.0
3252876737088011394,20170329,119.0
156905236318704928,20170329,165.0
2880019277233079024,20170329,93.0
9974232250427988367,20170329,1091.0
2086102344648063828,20170329,160.0
7813149961404844386,20170329,58.0
0603507101721972238,20170329,34.0
4892436611585993575,20170329,18.0
6563130963865137516,20170329,50.0
3085941498097094136,20170329,55.0
4561223317257088622,20170329,60.0
4954104372629148493,20170329,24.0
6551633812942032898,20170329,17.0
9731351380091791032,20170329,14.0
4144443737941406047,20170329,18.0
7813149961404844386,20170329,46.0
2616240173389988716,20170329,18.0
345388872996692187,20170329,43.0
8590369633898567459,20170329,87.0
7778824028479625662,20170329,69.0
6361909939784591562,20170329,29.0
327577005764423652,20170329,32.0
7813149961404844386,20170330,105.0
1506245895019104192,20170330,7.0
1006586895176730194,20170330,24.0
8202033545025881863,20170330,25.0
848056005472327761,20170330,90.0
7813149961404844386,20170330,86.0
8477265213767844589,20170330,415.0
940883724133867575,20170330,21.0
1628482803394048934,20170330,42.0
400123865495017006,20170330,19.0
0676786607056065282,20170330,35.0
9078321444578002385,20170330,102.0
6388824250276633832,20170330,39.0
7216832908334831114,20170330,17.0
9990183617359422098,20170330,26.0
9193930054101057748,20170330,26.0
4432170800264031771,20170330,53.0
5506296400494129114,20170330,117.0
7653600583827596196,20170330,47.0
1747158285206837296,20170330,153.0
0199390506505564850,20170330,805.0
4032905532111677207,20170330,33.0
7914594983424284090,20170330,74.0
7822986627298496483,20170330,26.0
4271792018121577582,20170330,29.0
7336999582235222237,20170330,69.0
3823935251343260021,20170330,54.0
7845967413109542320,20170330,120.0
1878787981465510145,20170330,686.0
2856851067532814805,20170330,98.0
0998406341643073720,20170330,59.0
0040361081244991496,20170330,153.0
7290041530133609917,20170330,54.0
3891255667600812168,20170330,76.0
3726347330948313659,20170330,499.0
9635342124483085641,20170330,66.0
8467482024221985291,20170330,98.0
6296343210057064368,20170330,39.0
2708901230247086106,20161217,61.0
3138792896874178988,20161217,12.0
0881711197149312621,20161217,14.0
41955139058139143,20161217,25.0
1995748726207840322,20161217,19.0
4325415510422843451,20161217,26.0
3458355427562318061,20161217,36.0
940775638196153770,20161217,20.0
2050051246311654056,20161217,65.0
8415446163496582729,20161217,88.0
9257707423255469457,20161217,54.0
8445874485122538874,20161217,53.0
6985203880569403646,20161217,42.0
896420018503205883,20161217,62.0
8386027227055813361,20161217,46.0
0830215024600450137,20161217,28.0
0157339933798750931,20161217,48.0
8695060915944619742,20161217,24.0
4266823904408093435,20161217,117.0
6224639817725111721,20161217,38.0
2127057091012391877,20161217,31.0
5617359298212558495,20161217,55.0
6912883439266311760,20161217,60.0
835945267501881844,20161217,30.0
5216295436197840308,20161217,48.0
376313822453352161,20161217,30.0
0255313102890306362,20161217,26.0
5205284531932761825,20161217,32.0
5003448310208712255,20161217,100.0
6353231226148856209,20161217,46.0
6846461498019259456,20161217,61.0
1495136807015005077,20161217,54.0
8402574004959447870,20161217,80.0
601115360451826853,20161217,57.0
9555741736996986439,20161217,38.0
5082310728519609149,20161217,53.0
7756103894574714837,20161217,1099.0
7958231810407314761,20161217,126.0
6587536713587064638,20161217,89.0
9225817754546900364,20161217,79.0
5217184662856598595,20161217,116.0
6715636871396897050,20161217,46.0
5919562379041618004,20161217,30.0
7196904589011879906,20170523,49.0
349780264810210042,20170523,51.0
3399131852074077546,20170523,27.0
7862709801346463450,20170523,309.0
0744194450160663160,20170523,106.0
1327488227980815621,20170523,76.0
081556422471965129,20170523,39.0
6948465282529619891,20170523,37.0
6820200829240883942,20170523,50.0
5989963282036287495,20170523,484.0
0824134401948110048,20170523,25.0
3490941383536951175,20170523,29.0
3028833598226517640,20170523,207.0
1364943586489032731,20170523,216.0
7477634267430924328,20170523,77.0
5879037707038281515,20170523,198.0
0097371986665596420,20170523,430.0
4573492063530196162,20170523,188.0
5509634145014116132,20170523,27.0
5013441016621351326,20170523,151.0
6085954146475273490,20170523,32.0
2870963788113068865,20170523,275.0
96749416396933823,20170523,34.0
9160688801124625042,20170523,328.0
2610708601231231422,20170523,171.0
4793388674495960680,20170523,24.0
3180997796111831124,20170523,22.0
5501735992704421396,20170523,150.0
8323502191714564898,20170523,39.0
9002364108822836989,20170523,78.0
652992594863430909,20170523,78.0
5054967838682156421,20170523,663.0
0405484788554421584,20170516,20.0
6221432242012964365,20170516,30.0
6208916346647925082,20170516,20.0
4371806327295062454,20170516,28.0
2584193106113702734,20170516,39.0
1122339375048872606,20170516,124.0
1203061370275636446,20170516,40.0
2846265945939289063,20170516,14.0
8108485834336096648,20170516,28.0
0829309562527965711,20170516,60.0
6521559462592776000,20170516,24.0
5811368078800551365,20170516,33.0
1220988755233243362,20170516,162.0
2577400805525289502,20170516,108.0
7576412479791634134,20170516,35.0
6384329866495516492,20170516,57.0
4998040848366401198,20170516,22.0
8482358096465271237,20170516,53.0
5112369122544987822,20170516,439.0
267020882885435601,20170516,102.0
6674833621031160897,20170516,33.0
2275632617171622582,20170516,236.0
7046459416249489564,20170516,856.0
0464364196228560484,20170516,67.0
0220695720492664721,20170516,912.0
7043500834350642684,20170516,50.0
7729298327600931364,20170516,119.0
3526518783380311774,20170516,311.0
5260253601763943122,20170516,145.0
8286582297172880189,20170516,54.0
8122301832779303001,20170516,359.0
8147175075790536758,20170516,65.0
2230990908213053321,20170516,467.0
3774621747521479544,20170516,53.0
6155038552130877136,20170516,147.0
8737836949525079223,20170516,121.0
7879290112537608883,20170516,28.0
3568066398889653649,20170516,23.0
5961512277421237379,20170516,17.0
0194729737445123123,20170516,17.0
4350312433518754361,20170516,33.0
7947697374901279912,20170516,17.0
5577094187209955353,20170516,140.0
2951565306014197668,20170516,100.0
512988788718016553,20170516,368.0
7473469688253258626,20170516,40.0
9804085499377106175,20170516,17.0
7836922432734266850,20170516,16.0
6396061240253387986,20170516,17.0
6689703929781725667,20170516,19.0
9923410478294660642,20170516,18.0
3685672446804804725,20161113,11.0
2039413873699191010,20161113,654.0
2444379082594823080,20161113,104.0
6614746514617472151,20161113,46.0
5241647858965846935,20161113,14.0
4085972867127024343,20161113,24.0
4977770037657405515,20161113,9.0
3371636154189541417,20161113,23.0
4923467776356340421,20161113,47.0
445196580526849660,20161113,66.0
7148873648621416097,20161113,26.0
379584412519217754,20161113,21.0
1484502136369116439,20161113,51.0
2324913285497438682,20161113,42.0
5175327826829754798,20161113,57.0
6704302181752646951,20161113,150.0
1739823917347946740,20160908,120.0
8596460758260544127,20160908,96.0
2748057468219719679,20160908,32.0
2284918967368942490,20160908,15.0
5690101564686025758,20160908,59.0
9447764837726982874,20160908,14.0
8596460758260544127,20160908,107.0
1464880667814734999,20160908,21.0
0336686212624145715,20160908,55.0
213948867346978337,20160908,43.0
986279637934068597,20160908,795.0
6671011279040141651,20160908,38.0
6564923719218813325,20160908,27.0
310809961260136971,20160908,71.0
2194592743396253647,20160908,26.0
2109062345105733251,20160908,629.0
146782520456386149,20160908,219.0
733721752953203292,20160908,21.0
3188303245564110099,20160908,20.0
3626904111622451846,20160908,43.0
7138171492799119047,20160908,121.0
472388433264551158,20160908,160.0
2316673682503964748,20160908,11.0
7691586922188658432,20160908,142.0
3033366073043100694,20160908,150.0
6037412484633383293,20160908,200.0
743304229594707435,20160908,164.0
3073029107181277128,20160908,134.0
6131549950848937337,20160908,381.0
7105658229797092867,20160908,18.0
4362809979067745350,20160908,463.0
1115528843070879141,20160908,18.0
2196122936370759210,20160908,244.0
2900222956132620286,20160908,401.0
5301053283618426279,20160908,127.0
0780206376162514125,20160908,505.0
5457966268582392647,20160908,27.0
1478304759820778936,20160908,324.0
3232963301544561128,20160908,23.0
6563742407321664584,20160908,17.0
5009329593341808227,20160908,37.0
5729167288225910625,20160908,581.0
6760732402251466726,20160908,45.0
4655370901384105026,20160908,402.0
52947395050573230,20160908,43.0
5146590554135723310,20160908,254.0
3187576245078798783,20170220,63.0
293387037477216156,20170220,8.0
3657728344837138607,20170220,66.0
5363423256210822275,20170220,22.0
8718806684615672297,20170220,14.0
3429044344493987799,20170220,65.0
987095605185435799,20170220,83.0
9467619663210756890,20170220,40.0
068932429089394729,20170220,26.0
4984366501121503466,20170220,758.0
7284466025557220497,20170220,1506.0
8467075594022086226,20170220,55.0
4580502273723821061,20170220,58.0
4527278298555506420,20170220,186.0
3964580077088132526,20170220,20.0
854480075976735047,20170220,19.0
6931833927582821050,20170220,48.0
4788403189075258589,20170220,67.0
7261302704200810675,20170220,979.0
9556564333684881224,20170220,115.0
3474523697794005642,20170220,163.0
4205053914875923563,20170626,35.0
1470956649294061383,20170626,61.0
5592469018549253101,20170626,27.0
6439470406427514465,20170626,11.0
5687201440185842310,20170626,29.0
4602383891226401804,20170626,58.0
2431935968474229557,20170626,60.0
4995584940873803432,20170626,117.0
99879093370825436,20170626,36.0
1420571529363353703,20170626,50.0
2270672806084201655,20170626,107.0
745585037435026151,20170626,97.0
5711731489189820466,20170626,99.0
5532417941225696082,20170626,59.0
4546709106289949880,20170626,31.0
4288066588835111365,20170626,57.0
1577248509656061433,20170626,15.0
5923504027652708716,20170626,46.0
4052263114492038188,20170626,34.0
7445235885559107095,20170626,23.0
6330153478154556057,20170626,38.0
4758004505760363513,20170626,20.0
4284747478619287722,20170626,83.0
213465488216513322,20170626,209.0
7371041490532738587,20170626,71.0
0170783936986517711,20170626,35.0
225663065504333530,20170626,32.0
6881445110889448504,20170626,134.0
8683107895227989538,20170626,91.0
5873856705282402939,20170626,21.0
0755655563816873558,20170626,76.0
2107882110513313421,20170626,58.0
140406319378490383,20170424,86.0
562678147042735,20170424,158.0
1423245652069790681,20170424,109.0
146230958339102078,20170424,56.0
6187845123607693068,20170424,34.0
1901353870943864683,20170424,30.0
4796156942815623953,20170424,74.0
1346851855808049432,20170424,87.0
9696420302967750807,20170424,50.0
8657427332734176422,20170424,115.0
290718739519939792,20170424,28.0
9920226064713599750,20170424,43.0
2086918960702630134,20170424,207.0
8764097305653418346,20170424,54.0
6486169111223038083,20170424,107.0
9232798931228744855,20170424,73.0
2703316646520107056,20170424,62.0
5153284426505687304,20170424,426.0
7878351670032839098,20170424,103.0
3111726127127301797,20170424,311.0
5981319719180630127,20170424,200.0
7220686449275700604,20170424,34.0
1595241437544943333,20170424,31.0
1125267073760839655,20170424,47.0
3850630971135697760,20170412,108.0
4670562610066629948,20170412,21.0
5889010106366698304,20170412,28.0
0903826386266908789,20170412,27.0
582674888457699636,20170412,75.0
0254089780577334336,20170412,92.0
9658269809829788524,20170412,30.0
3730067279535822906,20170412,40.0
3750480978272704589,20170412,18.0
7936166614949878797,20170412,52.0
008803033727416939,20170412,20.0
7043818383887881308,20170412,9.0
4988683855814257726,20170412,51.0
7813149961404844386,20170412,57.0
3210940614315598786,20170412,63.0
2484187509499465201,20170412,116.0
5852501539446782255,20170412,36.0
0751672591869658635,20170412,29.0
4305389123856047722,20170412,62.0
6523039845529938938,20170412,24.0
6671389444747353437,20170412,168.0
1579519195077643704,20170412,180.0
953107632787978757,20170412,38.0
7290041530133609917,20170412,72.0
220006931292049293,20170412,40.0
9477829551781094415,20170412,342.0
5914563242509482274,20170412,19.0
1644386614096076703,20170412,33.0
5306602082415451052,20170412,287.0
0608915197735218105,20170412,363.0
8133234491242505022,20170412,66.0
8057532275605267740,20170412,66.0
8659538857931665839,20170412,114.0
4602142208346429038,20170412,147.0
4358918846442674981,20170412,27.0
9305766004990797685,20170412,1076.0
085830972238265715,20170412,94.0
82234340449923799,20170412,117.0
0111084999408344922,20170412,36.0
3534570005343502837,20170412,18.0
507378123137078709,20170412,59.0
9816766544877211790,20170412,154.0
2292975471852115027,20170412,7.0
0124850203340830679,20170412,330.0
0035322769016923863,20170412,379.0
3716357495252024311,20170614,32.0
3741029495705540856,20170614,63.0
9219439174856712797,20170614,23.0
1035287577797151816,20170614,42.0
4529245720390475345,20170614,19.0
3843258333728825777,20170614,89.0
0605298878287002654,20170614,108.0
0067566216922331849,20170614,39.0
2287406421504796570,20170614,123.0
3857043812510146001,20170614,172.0
79204932396995037,20170614,803.0
387539919956993522,20170614,24.0
1957458976293878100,20170614,2342.0
633090494027651510,20170614,35.0
6434737895703616541,20170614,48.0
9672097680372886188,20170614,108.0
1191806581069633765,20170614,74.0
1578983142002266044,20170614,36.0
8149619824926013783,20170614,21.0
0339607919256111349,20170614,751.0
4786162895403148605,20170614,30.0
9607694910197531314,20170614,91.0
6745703990987927625,20170614,255.0
4559937413688663213,20170614,29.0
4786162895403148605,20170614,33.0
6847022427590388886,20170614,452.0
3888042706246168759,20170614,92.0
7865812508027554896,20170614,37.0
0103234801488366057,20170614,79.0
1978060402738405098,20170614,71.0
9037855677717484048,20170614,45.0
545209862900348723,20170614,55.0
2633688470819438128,20170614,97.0
725981616433523164,20170614,161.0
0026329820781202527,20170614,52.0
2604472846435898379,20170614,440.0
2919716928934208535,20170614,146.0
2575337741997523606,20170614,140.0
0780253600713375371,20170614,254.0
9421912012077740280,20170614,117.0
3921649958751416379,20170614,544.0
7273056780415192375,20170614,642.0
4013965518417405272,20170614,30.0
465397546668226126,20170614,328.0
4879562471912018386,20170614,138.0
9971923779409622764,20170520,28.0
0886237172305079846,20170520,8.0
8021466760366947417,20170520,12.0
8265320001557604227,20170520,14.0
7839731383337024710,20170520,11.0
3009119663550878482,20170520,10.0
9556948295824706209,20170520,8.0
7955265300701242032,20170520,18.0
3061282390735516569,20170520,23.0
8764063470465485753,20170520,15.0
0859273880459089429,20170520,26.0
0148919186298580226,20170520,9.0
0858059046468321718,20170520,61.0
2619633492044211273,20170520,8.0
0409393961827380777,20170520,14.0
7392395871123801400,20170520,15.0
0975975497732415345,20170520,64.0
5336619974419440479,20170520,14.0
1316642940221663736,20170520,109.0
2166644959604649352,20170520,16.0
1049873581883188913,20170520,13.0
6132407713411411052,20170520,25.0
061548717459564263,20170520,66.0
4081895043014351508,20170520,19.0
6925331235673331081,20170520,59.0
4339698568683618436,20170520,12.0
6984664807825476732,20170520,31.0
6085227967956663557,20170520,22.0
6546857129496008623,20170520,27.0
8197879643797712877,20170520,313.0
0567258049821128407,20170107,47.0
04638983005167591,20170107,64.0
0044869357011346837,20170107,60.0
9633718916074132320,20170107,36.0
9638518335828715596,20170107,56.0
1325914909641958196,20170107,52.0
4426059530155526122,20170107,39.0
4434546824564001977,20170107,34.0
1958518504412290611,20170721,33.0
7282058185499112847,20170721,37.0
3551040750443861038,20170721,37.0
7171943038143298955,20170721,49.0
7730778110265788269,20170721,69.0
1476938238176225678,20170721,222.0
1081954083914922307,20170721,184.0
3813195472927677467,20170721,21.0
6486795623038216247,20170721,39.0
5322397769480961983,20170721,150.0
330062846836232829,20170721,34.0
0535797652559788641,20170721,85.0
4045831322438555082,20170721,37.0
0953889584295924240,20170721,25.0
3117505679893009709,20170721,167.0
0080479763428955064,20170721,151.0
7797161228996458724,20170721,20.0
9305224849656676534,20170721,200.0
160370198171303042,20170721,52.0
7880178108492772399,20170721,100.0
9905174730865679854,20170721,58.0
5365708442015077167,20170721,52.0
9905174730865679854,20170721,92.0
1712066703099487652,20170721,67.0
746996333765865062,20170721,20.0
4640309372934566564,20170721,54.0
9417857471295131045,20170721,1337.0
8230689683989624083,20170721,34.0
2863616485775419102,20170721,35.0
0640040708763897460,20170721,39.0
1875268638592946287,20170721,24.0
7954367393399826900,20170721,17.0
83055806370747628,20170721,32.0
4299030824455740972,20170721,8.0
0975931442450346746,20170721,244.0
0500460722094613747,20170721,57.0
2590088265600782267,20170721,36.0
5066382323992610838,20170721,50.0
6274615038428740035,20170721,21.0
6646523251391378796,20170721,48.0
8930278305459563871,20170721,61.0
6883290744646769254,20170328,73.0
